ID,Nombre,Compañía,Monto,Estado,Creado en,Pagado en
2ff59956b3db996d251b17f2a8a98fd315aaf577,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,pending_payment,2019-02-26,""
301bbf522292a593dc35c4f7536df815b8d2bc4b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,201.03,charged_back,2019-02-23,2019-02-23
302e2915321dcf1dfb19da1ce42b47341b3918f1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,136.88,paid,2019-02-27,2019-02-27
30379b8a90b503c1d225ab42c8e595009234c4f5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.11,paid,2019-05-07,2019-05-07
303f43a9734fbe71f194f7f1422555f40306b2bc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.52,paid,2019-02-05,2019-02-05
30515fe6a16cd13fd0d3217049c8ffcb11f7b698,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,74.54,paid,2019-02-02,2019-02-02
30545a23732059ce33a0f4d1880a3629210e4ce3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.79,paid,2019-03-19,2019-03-19
30610fdb63c012ff128149e489e37b2cb7218f90,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,140.0,pending_payment,2019-01-05,""
30912b34b8328fd21b566e816b74b0fb809dd947,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,227.91,paid,2019-04-21,2019-04-21
30a3e17ff7477a217fa1fdcd48d1382488a9cc99,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,116.59,pending_payment,2019-02-22,""
30a626aeb659ca0f7d0244db96d9fef40d2e068f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-05,""
30b6c307808c7216313cc0813ccbb7716b0b5122,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.11,paid,2019-03-24,2019-03-24
30c4f1a7d8075b0110fecb9a65bec63754b7f112,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-17,""
30c67117e77a18529e56a58b64a4a13dcc28ed66,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,120.86,paid,2019-03-21,2019-03-21
30c842e62f6b547d78ec483e1b0220100fc9cee5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.16,voided,2019-03-29,""
30e684d227c6dfe7fa931cb9f573ec25799510f1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,72.47,paid,2019-04-29,2019-04-29
30f7b7adf1cbff39f2daaaa3a8256432684a8526,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.21,paid,2019-05-16,2019-05-16
30f90f763181dcc18a852b75a182fec7b060ee8d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,94.45,paid,2019-05-16,2019-05-16
31037258881c164a1f33aa2c71a510052ab03edf,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,65.96,paid,2019-03-16,2019-03-16
31224bd7c65247c1c8fb2f7c5bdc1701976b96f6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,159.7,paid,2019-01-18,2019-01-18
312fa12aa39437981d4c7932e15fed0861d6f3a1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.88,paid,2019-01-23,2019-01-23
313a723836bd2fbdb62e22aafc4a10274dba0d05,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.14,paid,2019-04-12,2019-04-12
313d28aa2d00e949dc63e722e2a948b6aaca6094,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-02,""
3152fe7b9587158819ed5c8cfd1ee7fbb90fe78c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-24,""
315e54b6d81bed57325daa35b194eb3dd7208970,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,110.51,voided,2019-01-26,""
315fb708b31d2b98da63db63481550cf01087c75,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,230.27,paid,2019-03-29,2019-03-29
3164fe55fa0350a2e04c4f974673bba831c7277f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.91,paid,2019-01-26,2019-01-26
31675b72ab5c706d308ad34db02f8c6312ddbca2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.85,paid,2019-01-02,2019-01-02
316946e7f96b26afcc9c573c6399e53471edcf46,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.22,voided,2019-03-30,""
316bd63131a9444716948cd7b0c854cbae861a67,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,183.85,voided,2019-04-20,""
317a8bc09047e10b8cb1f703484ac9339c0d2809,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,voided,2019-05-06,""
318434ae9e77993e14bb17f1f2806c430ccd7f95,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,143.46,paid,2019-05-17,2019-05-17
318cb7ae98ffb26a99312d32712c697e2bf87616,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,24.97,paid,2019-04-25,2019-04-25
3196b394b84968ae2ddda24dc8615f5fbb57e78b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,29.29,paid,2019-02-03,2019-02-03
3199ccf692d4b101add481c4a0919481a48c180b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-12,""
319a799ee23c711b2562ea5690f8d9aae032e015,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.83,paid,2019-04-20,2019-04-20
319c7676f4eb1fc0cbc6bdb0073bb4a3e220e939,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,pending_payment,2019-04-12,""
319dee6cf915d79dc4e86b3d98b631fe1a203f61,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,108.09,pending_payment,2019-05-06,""
31a1aeb6a35a45fb3eb6706b2a6af68432a0b92f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.49,paid,2019-04-15,2019-04-15
31aa2ba2ff6caaed07c74fae02ade9e19e1a3d63,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.52,voided,2019-02-15,""
31d47f1197346fc97806687faaf42e2f8c68b504,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-08,""
31fba871d45c494cf3f3f2c4846832da0a6cb899,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-15,""
320006a9ff2ce01112aab9ea8a594d010d734389,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,206.24,paid,2019-03-13,2019-03-13
3207593e599d704f6ef662ef2c23f7c0d44036a4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-14,""
320997cbce6f532992a8faf4afc7cc7270ec2196,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.13,paid,2019-03-30,2019-03-30
320ed49b9ccba398ed3066999c80cd8c9181f6ea,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,165.21,paid,2019-04-22,2019-04-22
32149975c2b32f5fa50b93a25c91cf067848e65e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.36,paid,2019-04-16,2019-04-16
321af0d4c467d7b5e647883745f64233f158a82f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,36.68,paid,2019-04-22,2019-04-22
3228d26ad704c4c1c0c1945bd49868ca894a0564,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,25.88,paid,2019-02-19,2019-02-19
322ab5b71716ef28cf22cba123f16b8fa7640d11,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.93,pending_payment,2019-04-17,""
322af7b91a0e2a44ac6d17175ad4b234a44dbe76,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.65,pending_payment,2019-03-23,""
322e340ebfd95615c41b215cd3b5d835fa137ad7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,167.47,paid,2019-04-18,2019-04-18
32409f3e98502a0afea5f35014bc3e9b71e70c8c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,voided,2019-01-09,""
3255053b8ec6df75cd264181dc4c7be079043c35,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-04,""
326769d98515bec31df1ba5b45e1f86bdcb1edd5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-27,""
326eb27f99b4f7d69295354ceb0929afb7ef8a3c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-02-14,2019-02-14
3270a49be435b52c96254c683774b1d746eb44d6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-18,""
32764c8d310eb417700e7d60497cde2527faa1a4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.65,pending_payment,2019-01-18,""
327c651a4283ca414dfb25ed858dacfe632398bc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,39.5,voided,2019-01-25,""
32a102c2a193edc0dc4ef7c257a5a38a6d7ab43c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-19,""
32a39a8d94d00b4a8a29160d1caa0728d75c86c9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,182.08,paid,2019-05-09,2019-05-09
32a4a2d15e64c861130c11ef24f81db4a88c61a6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-11,""
32bc5881ab62b0ee276ea002f0adb851d9ed348f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,97.71,paid,2019-01-08,2019-01-08
32c1a3b0c27d356097646b1e60930f56b49bb6f1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.04,paid,2019-03-05,2019-03-05
32ccddb3260a3fa681b3be65b27ffdd41a20d2d5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-04-23,2019-04-23
32d9003d68bb8b7dd451330c2088891812b1e18b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-01-16,2019-01-16
32e2ffa5b8969c1994c7618c2276cd968b930bb0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.07,paid,2019-03-16,2019-03-16
32e9a9e449de1221c766f17209a3049c7c7edde6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,193.61,paid,2019-04-12,2019-04-13
3306463037a97ed0df85d8afdc9378eb69ffca95,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,82.66,paid,2019-05-01,2019-05-01
3310ea55fa1bef395cab63c466b2748e47e88b42,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-18,""
331ba2345a533982b09529dbe19baa11a98458fe,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,234.73,paid,2019-03-07,2019-03-07
331eff628b5fc9c09021a1b23e64cddd82a72274,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-30,""
33235b54c53e5e6f5a50c7818cbcc862274266ad,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,122.78,paid,2019-03-03,2019-03-03
332a137b9b25504a0c8b291107bc6e11c5ce439a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,150.06,paid,2019-01-10,2019-01-10
332db93409859ba6cddd244e1a5dac88d1103685,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,34.03,voided,2019-04-28,""
333663bc7d795addeb4cddb06a08088327f0b4a6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,23.59,pending_payment,2019-05-18,""
334a83b8b1c45a583470459453c3dccb3b96f547,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.09,paid,2019-03-07,2019-03-08
334e0de22a7611b10d21cf8f815d58545f05057b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,184.74,paid,2019-02-11,2019-02-11
335e14f816524db8a1c9a8f71087155c2cbaaea2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.8,pending_payment,2019-02-28,""
336caec0d8e44fcbf1714bba8766e162a13ea89f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,109.4,paid,2019-02-27,2019-02-27
3374adaee5e9a56f1de2c49c3d9b04cd1a19ca4c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,97.16,paid,2019-03-24,2019-03-24
3386fc8d5700f7e525975d25b0c65dfe56566422,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.97,paid,2019-02-24,2019-02-24
33909e6b466df3ba2488a6e84aa3110961d54779,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,166.32,paid,2019-03-19,2019-03-19
3391adf53b1c94cc66b9370e273b0374da46c461,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.02,paid,2019-03-27,2019-03-27
339bf0a24e3f6572f3ceec0e8a10b1d43708099c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,88.09,paid,2019-01-24,2019-01-24
33a98801bc5eca4315ecd9180ecf3aa69e01bde1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-28,""
33f49fbec2bcd551e5a98d4d1f43cfee5d897785,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,70.61,paid,2019-01-14,2019-01-15
340ab73a62b5cd962607ae5b8ff6bad60634be3e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-18,""
34202de2789a1a8718cd094ffefb04137fd37d69,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,8.05,paid,2019-03-11,2019-03-11
342604903f439042ccf1cebceb53fc932d678e7e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.04,paid,2019-05-07,2019-05-07
3426a46afe64c814f57a0e7949a600ef0a43168c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.58,pending_payment,2019-01-06,""
342896921bea49a7df962116935a7229551a08b0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,70.65,paid,2019-04-16,2019-04-16
342964a16af01df1d7ccf464630d221593d691da,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-13,""
3434bd22e388c72d030286ff5d734f2af7ebf56b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,43.79,paid,2019-05-04,2019-05-04
34351bfebdf86fb80737bce465fb6214f2c571f6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-01,""
344bd0d9bebdfc961a8fada3a643484755a7509f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,5.19,paid,2019-02-18,2019-02-18
3453138792386541517c005ffc80e2a40791c0c8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,208.97,paid,2019-03-31,2019-03-31
345affcc6c696e537c8b1ada2c2dfdc8dacb29e1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,120.78,paid,2019-01-10,2019-01-10
345d0dd7751e09a487591485b969b00c67e35031,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,140.58,paid,2019-03-16,2019-03-16
3468b87af5bd075dc933342780dab2edcc6600d8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,238.11,pending_payment,2019-05-03,""
3468d6dfaad116eeaea0f605e105b521d697f2ab,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.73,paid,2019-02-14,2019-02-14
34895570786c9df04ed6383a02dfe9effbac2020,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.49,voided,2019-02-15,""
348f66aec0fb8e0f61a6de3be5a2b06b07b65c8b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,220.13,paid,2019-02-20,2019-02-20
34b66524cfb7536ef7d4d9bd9a5c766394dd5be6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,7.33,paid,2019-04-16,2019-04-16
34bcdb3b9578b01a02fc9316b6fe3a35ecb9d520,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,87.28,paid,2019-05-09,2019-05-09
34c799b7e23a83975483d6a321a91eb83b562343,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.13,paid,2019-01-11,2019-01-11
34cc405227b62385acdf6fb4f6ece12d5dcee8a7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.24,paid,2019-03-20,2019-03-20
35036e6b0da444db24776921fe13d2d6f7de4dad,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.25,paid,2019-01-09,2019-01-09
3532b02f3f652785c9d8b4aecda74b7d2b452c19,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.82,paid,2019-05-06,2019-05-06
35399bc5d1725f9e08ea6eab03dcf19a82bf7142,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.15,paid,2019-04-13,2019-04-13
35495769dbeb810b7a35545a70764f3eb4baa085,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.59,paid,2019-04-24,2019-04-24
3551b6de882bd99621086b473ed19447557c001f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.38,paid,2019-03-16,2019-03-16
3551c59e1463471452f52470b1bddbfcc91d81d4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.09,paid,2019-03-01,2019-03-01
355f3c93531422428a87758d65339f38371b12e4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.28,paid,2019-04-06,2019-04-06
3572e63d974e7237e4f8d824edf80c3ed87191a8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,526.62,paid,2019-04-25,2019-04-25
357a4d841158bacc2804b5a81768648fa34b70bb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.9,paid,2019-02-11,2019-02-11
357e1d570c15f6e126c5473d05354ab902a4a036,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,87.01,paid,2019-02-06,2019-02-06
35933dceca7e811d3df28f10f7bb6e5bb2852387,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,34.64,paid,2019-04-05,2019-04-05
359ff662273000bc3c6c54d96d273c3e5f72ebd9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,91.69,paid,2019-01-26,2019-01-26
35a08a627ac28e7490f6d03f3d8afc28027ff9fa,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,149.58,paid,2019-03-02,2019-03-02
35aa1e750023a3c1b6d5c4ee5cc06872b10f8255,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,99.79,paid,2019-04-20,2019-04-21
35b56a32bb43188164df3d65927c9924473b81e7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-02,""
35c72df30c2840da431cb6c869c346087fae8a44,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.0,pending_payment,2019-03-10,""
35ca0419dce32353f69168a6c107a9313cf52fe2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.85,paid,2019-01-12,2019-01-12
35cd02838f19438fb5649cd854a610ea6c22d195,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,100.0,paid,2019-05-04,2019-05-04
35d620a35de82f976a58351cc037d75e16f40424,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,204.24,paid,2019-03-10,2019-03-10
35d7dd84fd865c274a84d9e8ca9e9a76591b3dcc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,86.03,paid,2019-04-06,2019-04-06
35da5d2d246b95a2f7847d787a82f6cfc10250f1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.98,paid,2019-01-04,2019-01-04
35daf231f84b9e612f673fa6e5fb2cddfd04a56d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,72.33,pending_payment,2019-05-19,""
35f7eca1f6e3e1481dc815b801cc7f747d57d0d1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-05-11,2019-05-11
36009d4c1904a09d2081cb5daf6c2247ad3ab2eb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,29.62,paid,2019-03-23,2019-03-24
3612cdfa68d1124b0c5cf9c49613c93d9e936597,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,72.93,paid,2019-04-01,2019-04-01
36188930568c55dbc006a82c4171eab4a39ef509,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.01,paid,2019-02-03,2019-02-03
361a8c605b4bb426d5df97b9caca22322a50d383,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,142.95,paid,2019-03-02,2019-03-02
36297da0030758660462e70888ef61256ba613d2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.56,pending_payment,2019-04-13,""
3637a9081db81bed1d3b63e321c712e34fcfaa3d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-13,2019-02-13
3638e27648bc3bf00cd78edf8985de47804fc86a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,138.51,voided,2019-03-06,""
363d409002aed2b79e4e8f4caf1fc7602e251b00,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,136.09,paid,2019-05-16,2019-05-16
3642fed04e0fe58671129043fac9f6160ca84572,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,151.08,paid,2019-03-04,2019-03-05
3644dbfe1267b9f68b5b4d11b172793fbcf9e64a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,paid,2019-01-04,2019-01-04
3645727ae3803d01091dc94f22ec5bb39ee5835e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,voided,2019-02-21,""
36511e8282ff8c78c03a820d5991ea25e773f8f5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,39.03,pending_payment,2019-03-20,""
365f8428741c9722d861ab9da693c7a2df7b5346,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,159.9,paid,2019-02-15,2019-02-15
36667a335772424557fc68fda9b57714b9ff12c0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-07,""
3672989b70ed9c65a445e50aa6de2669832a28b2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,104.07,paid,2019-03-03,2019-03-03
3676e475e2e2544951e6df32eec0cf8efcb96b04,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-13,""
367df2b395a4bf5bf0bb21eba8f4a258a0b1c0bc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,23.85,paid,2019-03-22,2019-03-22
36a434fa61bc0a9c301d5aa993f90a50456edba6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,2897.35,pending_payment,2019-03-09,""
36a82ea531c7a34055d64ec2eb77cc3f815821c6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,104.34,paid,2019-05-02,2019-05-02
36ac1f313973749b7e5cc9339fbd3a6c2c4f2460,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,280.23,paid,2019-04-26,2019-04-26
36d844f4f3676f0daf1d2895c87cc1dba29d4937,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.75,paid,2019-03-31,2019-03-31
36e41c7ff5a5aa4c2166773ec1753d029f722228,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,217.51,paid,2019-01-17,2019-01-18
36f3a65b0e6867e1dd75884e53cb08109f02b17b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-28,""
372ffefe30cc40dfb5b2877730639cba99e43579,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.2,paid,2019-02-12,2019-02-12
373c17982f58e64d7c9a0aa6a9c39d25951fc56f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-16,""
374c6df2cbf2c4d59062e384f66b86531803c5c8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.95,pending_payment,2019-04-29,""
37584822ef3826aaf0dbe371aaca05d5566fb93d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-18,""
375c5cc41aa3d39b4ed1ebddf51e5dcd3fc631ae,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-22,""
37801a5e613ed3e25b0aaffd422ce1191d80c2a6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,112.0,paid,2019-04-25,2019-04-25
3794e7ece9cb0548d4b7afdb57a679c35b24aafa,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.04,pending_payment,2019-02-01,""
37d4a1d10794cda7734ce3b8ea34db93b4fe7ac0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.0,refunded,2019-02-15,2019-02-15
37dc78f3073d7b321d8b1fb09190866ad129d534,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-28,""
37e20fe8ea706adf8e2956c12391898e1336320a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,135.92,voided,2019-04-16,""
37fd630d05e0b4c9c179eea6f88541e27adfbd07,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,2.1312312312312312e+18,pending_payment,2019-03-27,""
37fd8358b7009c6f0de2bae9f007a7586314a25b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,198.27,paid,2019-01-02,2019-01-02
38008e06b8240bf4af5c6d6c1ce6233fdeaa6122,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.83,paid,2019-02-09,2019-02-09
380e134acf7790d87f4c05b911cc5ad14e9ed33e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.6,paid,2019-01-18,2019-01-18
3837f46eb3c5cef5c3ff78591e21cc361d20cc70,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.92,paid,2019-03-21,2019-03-21
